Smiles,LogP,MW,QED,SAS,rb,TPSA,pIC50
O=C1[C@@H]c2occc2C[C@@H]1Oc1ccncc1,-1.79979,228.227,0.7860281529059048,-3.7037982681445296,2,52.33,6.231394767761231
COCC[C@H]1CCC[C@H]2CC[C@@H]2CC1,-3.629400000000003,196.33399999999995,0.6694914300108221,-2.985145264116221,3,9.23,6.1575927734375
CC[C@@H]1.C[C@@H]2CC[N@]1O2,-1.58399,128.195,0.559556593037788,-4.603877539683377,2,12.47,6.024230003356934
COCc1ccncc1/C=Cc2ccncc2O,-2.499000000000001,242.278,0.894544487876121,-2.718039094630969,4,55.24000000000001,6.2135820388793945
Oc1ccc2nc(=O)c/ccc2ccc1OC,-1.8978,229.235,0.7985320596655193,-3.3665396587636334,1,59.42,5.663943290710449
OCc1ccoc1OCCCN1CCCOC[C@H]2C[C@@]12,-1.81499,280.344,0.805498176040859,-3.8433953982534295,6,55.07000000000001,6.175230026245117
COc1cc2ncc3ccccc3cC2cc1O,-1.2617,239.27400000000003,0.8013451843105558,-4.144490094544411,1,41.82,6.178366184234619
C=C1C[C@@]2OCCC2C[C@@H]2CCN(C)CC[C@@H]12,-2.862890000000001,234.36299999999997,0.5975900113611123,-4.281378532156511,0,12.47,6.241933822631836
C/C=C1\C=C(O[C@@H])c2[nH]ccc2[C@@]1(O)C,-2.20819,203.241,0.7346002036286926,-4.914798291036597,1,45.25,5.747607231140137
COCC[C@H]1OCCCCC1CC,-2.6182000000000007,186.295,0.6716388214799379,-3.2504354997869864,4,18.46,6.2812089920043945
COC1CC[C@@H]2CCCCCCC[C@H]1n2CCBr,-3.973600000000004,318.299,0.7300966104668799,-4.600362056527511,3,12.47,5.865896701812744
C[C@H](C)SCCNc1ccc2nc[nH]c2c1,-3.1164000000000005,235.35600000000005,0.7823008766757233,-2.540845130866728,5,40.71,5.75447940826416
CN=C1N[C@@H]2Cc3ccoc3CN[C@@H]2CC1,-1.0741999999999996,219.28799999999995,0.68605805103542,-4.792669885320239,0,49.56,5.9213056564331055
COc1ccccc1COCc1ccncc1[N+](=O)[O-],-2.715200000000001,274.276,0.5977223818608116,-2.148588669885365,6,74.49,6.4334821701049805
OCc1ccncc1CCCCN2CCCN2,-1.1068999999999998,235.33099999999996,0.7251373818836809,-2.970223504917479,6,48.39000000000001,5.9887285232543945
O=C1[C@@H]Oc2cccc(c2)C[C@H]1Oc1nccs1,-2.2564900000000003,260.294,0.830650706025346,-4.774857941036901,2,48.42,5.983882904052734
OCCc1CCCCOCCCNCCCCOC[n+]1CC#N,-1.2803800000000007,326.46100000000007,0.6033599372382934,-4.020310122882859,3,77.52,6.61602258682251
COCCC[C@H]1CCOCCCN2CC[C@@]12,-2.07729,226.33999999999995,0.6850523145470959,-3.8482213929644633,4,21.700000000000003,5.941817283630371
C[C@H]1C[C@@H](CC)CN(C)/C1=O,-1.5108,155.241,0.5618035822497094,-3.4548859993308207,1,20.31,5.77479362487793
COc1ccc(COc2cccc3c2cco3)cc1OCBr,-4.751600000000003,363.2070000000001,0.5928397943794002,-2.3165894629559887,6,40.83,5.681890964508057
C[C@H]1[C@@H]2CC[C@@H]1COCC2,-2.069,140.226,0.500226569053122,-4.392896980566389,0,9.23,6.682557582855225
C[C@H](C)[C@@H]1CCC[C@@H]1C1C2CCC12,-3.714700000000003,178.319,0.6043681958401315,-3.764767448320236,2,0.0,5.617307186126709
OCc1ccncc1CCCN2CCC[C@@H]2Cl,-2.1672,254.76099999999997,0.6463477756892045,-3.2791891190079525,5,36.36000000000001,6.140735626220703
C/C=C(C)OC=CCCCOCc1cc[nH]c1,-3.765500000000002,235.327,0.5495379607339145,-3.4206722333319224,8,34.25,5.976421356201172
C[C@H](C)/C=CCc1ccccc1N=O,-3.8392000000000026,189.258,0.5223389121977136,-2.850340940721724,4,29.43,5.805764675140381
C/C=C/C[C@@]/CCCCc1ccc[nH]c1=O,-3.1351900000000006,217.31200000000004,0.5521041628728793,-3.3237066693282653,7,32.86,6.31618595123291
C[C@H]1CSCCCCCC[C@@H]1O,-2.680700000000001,188.336,0.6304867830133305,-3.743604378681118,0,20.23,6.570659637451172
COC1C[C@@H]2CCOCC[C@@H]2OC1,-1.2169,186.251,0.6159117232469572,-3.7593216003495673,1,27.69,6.225001335144043
C/C=C1[C@@H]Oc2ccoc21,-2.23709,135.14199999999997,0.5439061081451259,-4.144675732723258,0,22.37,6.038758754730225
C[C@H]1[C@@H]Oc2ccoc2[C@@H]1OO,-2.00059,169.15599999999998,0.5156343759109356,-4.959450629028728,1,51.83,6.97263240814209
OCCc1CCCOCCCN(CCCC[N+])C1,-1.3364,256.39,0.7296052915883773,-3.83596210037501,6,55.0,5.786465644836426
OCc1ccccc1COCCc2ccncc2CO,-1.8255,273.332,0.7554462919382678,-2.327424018203109,7,62.58,6.076117038726807
COc1cc(=O)c2Oc3cccc1c-3o[nH]c2O,-2.3675,247.206,0.8070284432381294,-4.350243576792014,1,88.60000000000001,6.201605796813965
OCc1ccncc1COc2cccsCCCO[C@@H]2,-2.803390000000001,292.38000000000005,0.9245108764476146,-4.191867888475072,4,51.58000000000001,6.535864353179932
CC(C)[C@@H]1CC/C(=C)[C@H]1OC,-2.6236000000000006,154.253,0.5554717021566676,-3.85259050861464,2,9.23,5.744828224182129
C[C@H]1[C@@H]COc(=O)CC[C@@H]1O[C@@]1OCC[C@H]1,-1.66307,225.264,0.6703982233506851,-4.918647470177564,2,44.760000000000005,6.744243621826172
COCCCCCCOCCCCCc2ccc[nH]2,-3.9509000000000034,267.41299999999995,0.5490600666649936,-2.311891800667373,13,34.25,6.146106719970703
C[C@H]1CC[C@@H]2CCO[C@@H]2OC1=S,-2.1229,186.276,0.5398525006159364,-4.238030056187732,0,18.46,6.393402099609375
CC[C@@H]1CSCCC2CC[C@@H]2CN[C@H]CC1,-3.707290000000002,240.436,0.7497156963355107,-4.822434120184968,1,12.03,6.003357887268066
COCCOCCCCOCCCN1CCCN[C@@H]=C[C@H]1,-1.80709,299.4349999999999,0.5567687055326924,-3.174505903310582,12,42.96,6.380684852600098
CC1C[C@H]2OC[C@H](C)CO[C@]21NCc1ccncc1,-1.9588,262.353,0.9040513747200796,-4.328561816661103,3,43.38,5.923886775970459
OCc1cccnCCOCCCN2CCCCO[C@@H]2c1,-1.3908999999999998,294.3949999999999,0.793893920822154,-4.43297432802771,1,54.290000000000006,6.293050289154053
C[C@H]1[C@@H]2CC[C@@H]1CO[C@@H]2CCO,-1.4299,170.25199999999998,0.6790207938345467,-4.7684299110505455,2,29.46,6.911509037017822
COC1C[C@@H]COCCCcCCCCNC1,-2.55619,242.38299999999992,0.7663245906116897,-3.769401339063888,1,30.49,6.4202728271484375
C[C@]1(C)SC[C@@H]1CF,-2.0975,134.219,0.5289166907223464,-4.409611401234278,1,0.0,5.881850242614746
CCC[C@H]1OCCCCC1CCN,-2.3206,185.311,0.7292206195739679,-3.413266269017756,4,35.25,5.971515655517578
O=C1c2cc3[C@@H]c4cc(Br)ccc4c3[nH]c2c1,-2.7223900000000008,285.12,0.7937808733722522,-3.556881652484198,0,29.1,5.775496482849121
OC1CC2CCCOCCCN2CCC[C@@H]1F,-1.7404,245.33799999999997,0.7053913858053752,-3.9486122153207663,0,32.7,6.240460395812988
COCCOCC/CCNCCCNCc1ccncc1,-1.5941000000000003,295.427,0.5105857786010672,-2.166351809017778,14,55.41,6.015542030334473
COC1CC[C@@H]2CCC[C@H]C2CC1[O],-2.604990000000001,196.29,0.6334789620887054,-4.68580174554201,1,29.13,6.471327781677246
C[C@H](C)[C@@H]1CC[C@@H]1OC,-2.0674,128.21499999999995,0.5528585559928416,-3.097399744529705,2,9.23,6.369976997375488
COCC[C@H]1COCCCCN1CC,-1.5237999999999998,201.30999999999997,0.6881767030177253,-2.8548140412268808,4,21.700000000000003,6.357391357421875
COCC[C@@H]1COCCC=CN1CCC[N+]#N,-1.87068,240.327,0.5251113310588028,-4.204714079761485,6,49.85,6.574727535247803
COCC[C@H]1COCCCN1CCCN.c2ccccc2[N+]#N,-2.6337800000000007,321.445,0.8151845172062478,-3.207911375361725,6,75.87,6.523633003234863
C[C@H](C)[C@@H]1CC[C@@H]1OC,-2.0674,128.21499999999995,0.5528585559928416,-3.097399744529705,2,9.23,6.369976997375488
C/C=C1C[C@@H]2CCC(=C)C[C@H]2CCN1,-3.246100000000001,191.318,0.5795370752783495,-4.339047322996287,0,12.03,5.929626941680908
C[C@H](C)[C@@H](CO)C[C@@H]1OC1,-1.0398,144.21399999999997,0.59786719506683,-3.531720689778478,4,32.76,5.969604969024658
CC[C@H]1C[C@@H](C)C[C@H]1O,-1.8034,128.21499999999995,0.5706386438727226,-3.540772610602735,1,20.23,6.558969974517822
C/C=C1CC=CCCC1CC=CC,-4.255200000000004,176.30299999999997,0.5515272133404242,-4.092087935273298,2,0.0,5.66089391708374
C[C@H](C)[C@@H](CO)C[C@@H]1OC1,-1.0398,144.21399999999997,0.59786719506683,-3.531720689778478,4,32.76,5.969604969024658
C[C@@H]1Cc2ccccc2[C@@H]2C[C@@H]1CC2,-3.762500000000003,186.29799999999997,0.5784066760208174,-3.826892517367837,0,0.0,6.331060886383057
C[C@@H]1[C@H]C(Cl)CC[C@@H]1O,-1.58889,147.62500000000003,0.5163187251365104,-4.577445687525813,0,20.23,6.338540077209473
C[C@H]1[C@@H]2CC=C[C@@]2OCC[C@@H]1,-2.3551800000000007,150.22099999999998,0.5147682366286512,-4.898379765909071,0,9.23,6.408614158630371
OCCCCCCCCOCCCN1CCCOC[N+]=C1,-1.7699,300.443,0.5581530513561458,-3.3944498239061147,12,56.03000000000001,6.784890651702881
C[C@H](CSc1ccccc1)CC2=NC[C@@]2=O,-2.8286000000000007,233.336,0.7318201618237536,-3.2370833188429424,5,29.43,5.899697303771973
COC=C1C[C@@H](CCc2ccccc2)CN[C@]1,-2.797790000000001,229.32300000000004,0.8015792376655749,-3.865884114298376,4,21.26,5.736883640289307
O=C1C2C[C@@H]1CCC[C@@H]2c1ccc(O)nc1,-2.2599,217.26800000000003,0.7845722536722368,-4.4527683277353445,1,50.19,5.556042194366455
OC(=O)CSc1ccccc1C[C@@H]OC,-2.21399,225.289,0.7539523582187367,-2.7864276242984225,6,46.53,5.787158012390137
O=C1C[C@@H]2CC=C(C)Cc3ccccc3[C@H]12,-3.2517000000000023,212.29200000000003,0.6032263445437822,-3.399549811314688,0,17.07,6.247685432434082
C#CC[C@H]1CCCCCCNCCC[C@@H]1CN,-2.5347,236.403,0.7231235733956747,-3.928094529781488,2,38.05,6.047736644744873
OCc1ccncc1CCCN2CCCCNCc2,-1.1918999999999995,263.38499999999993,0.8376829305369173,-2.4030810863816594,5,48.39000000000001,6.01978874206543
C[C@H]1[C@H]OC2CC[C@H](C)O[C@@]2CC1,-2.694180000000001,182.26299999999995,0.5731514574708246,-4.961435912637564,0,18.46,5.938043117523193
C/C[C@@H]1COCCCC[C@H]1C(=O)O,-1.9139,186.251,0.7162135951172038,-3.0957653334668205,2,46.53,5.845638275146484
C=C1Oc2ccc3ccccc3c2C[N+]1=Nc1cccnc1,-4.394800000000004,288.33,0.6225151451205061,-3.2962390968317266,1,37.49,6.090113639831543
OCCCCCCCCCCCN1CCC[C@]1,-3.624190000000003,239.40299999999996,0.5566071051675006,-3.1983333510713265,11,23.47,6.1382036209106445
OC(=O)CCOCc1cccc2cn[nH]c2nc1Br,-2.2791,326.15000000000003,0.8127782608593973,-3.6470002255757983,5,87.57000000000001,5.487998008728027
C[C@H](C)SCC(O)CC[C@@H]1O[C@@]1(C)CN,-1.3853,233.37699999999995,0.6523723292001088,-4.2414015683349415,7,58.78,5.239104747772217
OCCCCCCCOCCCN1CCCCN[C@]1,-2.01759,270.4169999999999,0.5638490895182526,-3.32150141605199,11,44.73,6.4382195472717285
OCCCCCCCOCc1ccccc1OC,-3.154600000000002,252.354,0.6500648173937543,-1.807034065045169,10,38.69,6.263256072998047
OCc1CCCOCCN2CCCOCCC(CN)[C@+]2CC1,-1.40479,313.4620000000001,0.754484594266599,-4.890089271179494,2,67.95,5.781781196594238
COc1cc([C@@H]Cc2ccccc2)nc2c1cc[nH]2,-3.3665900000000013,251.30900000000003,0.7716593475307344,-2.675697020447595,4,37.91,5.849485397338867
C/C=C[N+]1=CCOCCc2ccccc2[N+]1[O-],-2.0606,232.283,0.5490602272307915,-4.375852541299945,1,41.2,6.956750392913818
C[C@H](C)SCCC(CC)OC1OC1C,-3.0581000000000014,218.362,0.6130278764568831,-4.039803151647279,7,21.76,5.515044212341309
COCCOC1CCOCCC=CNCCCNC[S@@]1,-1.5596,304.456,0.7689130976428779,-4.577766526539152,4,51.75,6.38485860824585
C[C@H]1C[C@@H]2CCC[C@@H]2CO[C@]1(C)S,-3.1051000000000024,200.347,0.5911496268321537,-4.452255909858698,0,9.23,6.009071350097656
COCC[C@H]1CCNCCc2CCCNC[C@H]12,-1.6383,240.391,0.7866138812236031,-3.645724723679274,3,33.29,5.720198631286621
COCC1COCC1COCCc1CCOCC[nH]c1,-1.1959000000000006,285.3839999999999,0.7122625452463833,-4.253069866463513,7,48.95,6.281026363372803
C[C@H](C)SC[C@@H]1CCO[C@@H]1C,-2.553000000000001,174.309,0.6500569567551935,-3.9748897659090714,3,9.23,5.995759963989258
COC1CC[C@@H]2CCCNCCC[C@H]2[C@@H]CC1,-3.175690000000002,238.39499999999995,0.757358384055686,-4.277884717675555,1,21.26,6.575889587402344
Oc1ccc2ncOc3cccc3c2CNc2ccccc2nc1,-3.9490000000000025,317.34800000000007,0.7611887683478255,-4.474169677726279,0,66.21000000000001,6.055685520172119
C/C=C1COCCc2ccccc2CCNC1C,-2.7262000000000004,245.366,0.7096391144886675,-3.654907662505188,0,21.26,5.6686882972717285
COCC1COCCCCCCNCCCCC[C@@H]1C,-3.625700000000002,285.472,0.8402411938054487,-3.584200550564547,2,30.49,6.454402923583984
O=c1cc2ncc3ccccc3c2ncc1COc1ccccc1,-3.7222000000000026,314.344,0.5781062486733338,-2.251738546135197,3,52.08,5.850314617156982
C/C=C[C@@]1Oc2ccc(CC)cc2C[C@H]1F,-3.6300900000000023,219.27899999999997,0.7376537529611249,-3.572648469344614,2,9.23,5.58394718170166
C[C@H]1C=C[C@@](CCO)=C[C@@]1O,-1.40559,153.201,0.6292622635513989,-4.062178791831973,2,40.46,6.231692790985107
CC[C@H]1CSCC(=O)C[C@H]1F,-2.0567,176.25599999999997,0.607997291595849,-4.317605150524456,1,17.07,5.491509437561035
OCc1ccncc1OCCCc2cc[nH]c2S,-2.2023000000000006,264.35,0.5535678885739398,-2.96910980469014,6,58.14000000000001,6.162714958190918
COc1ccc([C@@]2Oc3cc[nH]c3C)[nH]c2n1,-1.62091,230.247,0.8291461480618955,-4.874618460431988,3,58.64,6.225164413452148
C[C@H](C)[C@@H]1CC[C@H]1OC,-2.0674,128.21499999999995,0.5528585559928416,-3.097399744529705,2,9.23,6.196730613708496
OCc1cccnc1COc2ccccnC[n+]2=O,-1.3089,260.273,0.8281179575679865,-3.8298523001678735,4,74.79,6.459316253662109
O=C1C[C@]2OCCC1CC[C@H]2OCc1cccnc1,-2.28829,260.313,0.8362850698475108,-4.436356154396549,3,48.42,6.218096733093262
C=C(CS)c1nccn1CN=O,-1.5499999999999998,183.236,0.5683453584039998,-4.082147155813432,4,47.25,5.367537021636963
C[C@H][C@@H]1CCCCC[C@H]1O,-2.1517900000000005,141.234,0.5546622437518418,-3.5717383567269145,1,20.23,6.439419746398926
OCCCCCCCCCCCN1CCCCN(C)[C@H]1CC,-4.253300000000004,312.54200000000003,0.5456549509272404,-2.889674779754466,12,26.71,6.084153652191162
C[C@H]1[C@@H]OC(=O)Cc2ccccc2O[C@@H]1,-2.1243800000000004,204.225,0.6071100967874334,-4.2681428384601645,0,35.53,5.997653007507324
CN1CC[C@@]2(COc3cc[nH]c3)N[C@@]12CC[C@H](C)C,-2.2035,263.385,0.7736549079301036,-4.65595529621328,6,50.2,5.852295875549316
COC1CC[C@@H]2CCC[C@@H]CC[C@]12CC,-3.976190000000003,209.353,0.6682365713441387,-4.33101081699326,2,9.23,6.311395645141602
C/C=C\c1cc(=O)[nH]cc1-c1n[nH]c2c(=O)ncc12,-1.3708,254.249,0.8474414445730415,-3.6347720204475946,2,90.97,5.215407371520996
COCC1CCC[C@H]CCNCCC[C@H]1,-2.6013800000000007,211.349,0.7578208958217014,-4.461219330572704,2,21.26,6.542948722839356
C[C@H]1CCC[C@H](CC)N=C1O,-2.5415,155.241,0.6197572669418321,-3.960383612062917,1,32.59,6.192005634307861
OC1CC[C@@H]2CCCC[C@@H]2OC[C@]1(C)S,-2.4050000000000007,230.373,0.6258316257472056,-4.196712465466975,0,29.46,5.5927252769470215
O=C1C[C@@H]2/C=C/CCC[C@@H]2/C=C/[N@@]1,-2.0073,176.23900000000003,0.5192840213486295,-4.511183349661151,0,31.17,6.725039482116699
OCc1ccc(CO)cc2Cc3ccoc3ccc2c1,-2.5527000000000006,268.31199999999995,0.8663674414161466,-4.079561683985602,2,53.6,5.713651180267334
C=C1[C@H]2O[C@@H]3CC[C@@H]3[C@@H]2OCCCN1,-1.0559999999999998,195.26199999999997,0.6265869978317774,-4.561114850607677,0,30.49,7.07540225982666
C[C@@H]1[C@H]C(Cl)CC[C@@H]1O,-1.58889,147.62500000000003,0.5163187251365104,-4.577445687525813,0,20.23,6.338540077209473
COC1=C[C@H]2C3CC[C@H]3C=C[C@H]2[C@@]2OCCN12,-2.13789,232.303,0.6464822979753906,-4.905312126305814,1,21.700000000000003,6.515600681304932
CSC/C=C1\SCc2ccncc2[C@@H](O)C[C@@H]1,-3.2030900000000013,266.411,0.8908750095266725,-4.380811724973417,2,33.120000000000005,5.911355018615723
OC1CC[C@H]COCCCOCCCN1C,-1.04809,230.32799999999992,0.6751637078371338,-4.202562978391063,0,41.93,5.919656276702881
COCC1COCCC=CCNCCCCCC1C,-3.0116000000000014,269.429,0.781742569197801,-4.046504800699072,2,30.49,6.13247537612915
OC(CSSc1ccccc1)CCN=O,-2.944300000000001,243.353,0.5906365768723908,-3.4329463865032404,7,49.66,5.524104118347168
COC1CC=CCOCCCNCCc2cc[nH]c2CC1,-2.4610000000000003,292.42300000000006,0.7817008822418061,-4.175330903710092,1,46.28,6.124380588531494
COC1CC[C@H]C/CCCCCC[C@@H]1O,-3.0910900000000026,213.341,0.7250055862270725,-3.8848852973315378,1,29.46,6.771187782287598
OCC1CSCCCc2ccncc2CCN[C@@]1,-1.5403899999999997,264.394,0.8074883384935894,-4.649969898745001,1,45.150000000000006,6.044146060943604
C[C@@H]1c=Ccc(OC)cc1.N=O,-2.6103700000000005,167.208,0.6100592246023803,-3.9116352030467993,1,50.15,5.683701992034912
COCCCCCCCCNCCCc1ccc[nH]c1=O,-2.884100000000001,294.439,0.55003927302162,-2.277602762929016,13,54.12,6.735662937164307
OCCCCCCCOCCCN1CCCC[N+]=C1,-1.7957999999999998,270.4169999999999,0.5823498543342253,-3.390435481986056,11,46.8,6.625374794006348
CC(C)[C@@H]C[C@H]1C[C@@H]1O,-1.61759,127.20699999999998,0.6104314058480436,-4.317650747874186,3,20.23,6.384586811065674
C[C@@H]1[C@H](O)C=CC[C@@H]1COC,-1.2059,156.225,0.6087617985418237,-4.0386310935205625,2,29.46,6.364383697509766
CSC1(C)[C@H]2CCCcC[C@@]2OC1(C)C,-4.029190000000003,227.39299999999997,0.6686564166044188,-4.358704387064913,1,9.23,5.505063056945801
Fc1ccc2cnccc2cc2ccnccc2c1O,-3.7037000000000018,266.275,0.6744219786169555,-2.638149370289577,0,46.010000000000005,5.751420021057129
O=c1cnc2ccc3cccc3c2c[nH]c1=O,-1.4364999999999994,224.219,0.5874808563496289,-2.4445381673978552,0,62.82,6.379212856292725
C[C@H]1CO[C@@H]CCC[C@H]1OC,-1.99979,157.23299999999998,0.5792916029149097,-4.313731502881774,1,18.46,6.698483467102051
COC=C[C@H]1CCCC[C@H]C1O,-1.9018900000000003,169.24400000000003,0.5050953368515384,-4.4081904480332526,2,29.46,6.301229000091553
OCc1ccncc1CCCOCCCCCO[C@H],-2.378590000000001,265.3529999999999,0.6241113049738276,-2.9101076847832594,11,51.58000000000001,6.157008171081543
C[C@@H]1[C@H]2C[C@H]=C[C@@]2OCC[C@@H]1,-2.3551800000000007,150.22099999999998,0.5147682366286512,-4.898379765909071,0,9.23,6.912596702575684
CN=C1C[C@@H]2ccc3cc[nH]c3[C@@]2OCCC1,-2.809090000000001,229.30299999999997,0.7294359624700838,-4.443016729682991,0,37.38,6.5288801193237305
O=C1[C@H]2[C@@H]3CCC/C=C3[C@@H]1c1ccncc12,-2.571600000000001,211.26400000000004,0.6172266973257818,-4.7432720991720485,0,29.96,6.508927822113037
C[C@@]1(C)SCc2ccc(COC)cc2O[C@@H]1CCN,-2.9546,281.421,0.921319662119902,-3.50557610733212,4,44.48,5.620745658874512
O=C1C[C@@]2CCCC[C@H]1ccc(=O)[nH]2,-1.35379,192.23800000000003,0.6294347196736575,-4.747024240069491,0,46.17,5.893202781677246
OCCCCCCCOCc1cccnc1,-2.5410000000000004,223.31600000000003,0.6541039209328411,-1.9212368550537315,9,42.35,5.960790634155273
C[C@@H]1C=COCCCC[C@H]1Cl,-2.944100000000001,174.67100000000002,0.5134832793810976,-4.459394375289966,0,9.23,5.978573799133301
COCC[C@@H]COCCCC[C@H](C)F,-2.7720900000000013,205.29299999999995,0.5105055991979618,-3.452739869629249,10,18.46,5.802457332611084
CN(Cc1ccc2OCc3ccn[nH]c3nc2n1)C[C@H](C)C,-2.1072,299.37800000000004,0.9246756626431754,-3.681681598945,4,62.11,5.262818813323975
OCc1cccncC1CCCNCCCCO,-1.2616999999999998,252.35799999999992,0.5413156627305727,-3.820279739514823,9,64.85000000000001,6.148118019104004
CO[C@@H]1C[C@@H]2Cc3ccccc3OC[C@H]12,-2.2726000000000006,204.269,0.6983389791047483,-3.352048001901375,1,18.46,6.584589958190918
OCCCCCCCOc1OCCC2CCCNC[S+]2n1,-1.9649,317.475,0.5564945319008378,-4.527163868902571,7,63.08,6.150405406951904
C[C@@H]1[C@@H]2CC[C@H](C)Cc3[nH]ccc3CC21,-3.411700000000001,203.329,0.6648044747949318,-4.613698413973864,0,15.79,6.077250003814697
COCC[C@H]1CCOCC[C@H]1OC#N,-1.31578,199.25,0.6405631314987026,-3.8791542460732096,4,51.48,6.5593743324279785
OC(C)CCCOCCNCCc1ccc[nH]1,-1.3243999999999994,240.347,0.5406953221735007,-3.049410783058189,10,57.28,6.139919757843018
COC1C[C@@H]2CCN(CC)Cc3cccc1[n+]32,-1.832,233.335,0.7246422197793232,-4.29477544630326,2,16.35,5.916747570037842
COc1cc2oc(=O)[nH]c2cc1[C@@H](O)CF,-1.1325999999999998,227.191,0.8237453756409688,-3.2875725252886703,3,75.46,5.573744297027588
C/C=C1[N+](=O)Cc2ccoc2O[C@@]1(O)CC,-1.9533,224.236,0.7404316489359923,-4.8769977001138445,1,62.68000000000001,5.393759250640869
OC[C@H]1CcSc2cc[nH]c21,-1.5864,169.24900000000002,0.6693612348695063,-3.951189464908896,1,36.02,5.621572017669678
OCCCCCCCCNCCCc1ccn[nH]1,-2.2648,253.39,0.5007575546247603,-2.378480157486834,12,60.94,6.327114105224609
C/C=C1[C@H]2C[C@H](C)C=C2C[C@@H]1CC,-3.945000000000003,176.30299999999997,0.5306964517161404,-4.860072814924466,1,0.0,6.058326721191406
OCc1cc[nH]c1CCCN2Cc3cc[nH]c3C2,-1.7835,245.326,0.7518552842696126,-3.2452859630020745,5,55.05,5.96429967880249
COCc1cc2CS(=O)Cc2cccc1OCC[N+]=O,-1.1906,295.36,0.6903979451294697,-4.990356518132658,6,66.7,5.911550045013428
COC1CN=C[C@H]2Cc3ncccc3[C@@H]12,-1.4369,202.257,0.6902182651564874,-4.372437162740535,1,34.480000000000004,6.0766448974609375
C=C1[C@H]2[C@H]3CCC[C@H]3C(=O)[C@@H]2CN1,-1.3347,177.247,0.6045933012600714,-4.474974516927305,0,29.1,6.2604265213012695
C[C@H]1[C@@H]2CC[C@@H]1CO[C@@H]2C,-2.0674,140.226,0.5002169530360392,-4.880326494598766,0,9.23,6.740130424499512
OCCCSCCCCN1CCCC[C@@]1O,-2.23009,246.39599999999996,0.6446502539142553,-2.9022628566192346,8,43.7,6.590909004211426
C[C@@]12C[C@@H]3CC[C@@H]2CO[C@@H]1CC3,-2.6016000000000004,166.26399999999998,0.5372161397807351,-4.924436271748672,0,9.23,6.43285608291626
COCC[C@@H]1COCCCC1=CCOC(C)=O,-1.939,242.31499999999997,0.5456906461542617,-3.478394652759915,5,44.760000000000005,6.332253456115723
OCCc1CCCCOCCCN(CCCCN)[nH]c1,-1.388800000000001,285.4319999999999,0.6433782955071747,-3.5979170095468698,6,70.75,6.385031223297119
OCCc1CCCCOCCCN(CCCCC)[nH]c1C#N,-2.733880000000001,309.45399999999995,0.7384258459119091,-3.667611043490732,6,68.52000000000001,6.107016086578369
OC(CS)c1ccccc1.CN,-1.2247,185.292,0.6067442796244655,-2.569411381706848,2,46.25,5.551336288452148
O=C1[C@H]2[C@]3(C)CC[C@@H]4CC4=C[C@H]3C2NCC1,-1.9098,217.312,0.6279695537655499,-4.894891678220668,0,29.1,6.16730260848999
C[C@@H](C)SCC=C1C[C@H]1F,-2.7962000000000016,160.25699999999998,0.5719902491464997,-4.253926875464694,3,0.0,5.882909774780273
CC[C@H]1OCc2ccccc2CC1\C=C,-3.3401000000000023,202.297,0.6682611652206756,-3.3361528883084217,2,9.23,5.876503944396973
OCCCCCCOCc1ccc2CCCN[nH]c1=[nH]2,-2.0136,279.384,0.6352853070506393,-3.8404028521219225,8,66.41,6.257512092590332
C/C=C\C[C@@H]1CCNCCCC[C@H]2c3ncnnc3[C@H]12,-2.798400000000001,272.396,0.8411210039337881,-4.720932700457206,2,50.7,6.631343841552734
OCc1cc2CCOCC2CCNc2cccnc2ccc1,-2.7920000000000007,298.386,0.8368881004074175,-4.332657783049143,1,54.38,5.977583885192871
C/C=C[C@H]OC/CCCC[C@@H]1OCC[C@H](O)NCCS1,-2.6888900000000007,302.46000000000004,0.6752184216890715,-4.992161028018127,8,50.72,5.69048547744751
CC(C)[C@H]1C[C@H](C)c2n1c(O)cc2,-2.898000000000001,179.263,0.7041772215364771,-4.050610718082204,1,25.16,5.00291919708252
Fc1cc2ccncc2cc2ccc3cccnc3[nH]c1=S2,-3.875800000000002,309.369,0.5728091104661093,-4.788932905141792,0,37.81,5.670282363891602
C[C@@H]1[C@H]2CC(=O)C[C@@]2CC[C@H]1F,-2.30799,169.219,0.5435072340434728,-4.672617633316484,0,17.07,5.684925079345703
CC[C@H]1[C@@H]C/CC[C@H]1F,-2.7388900000000014,129.198,0.510352272632915,-4.297577436837397,1,0.0,6.392393589019775
O=C1c2oc(N/C=C/c3ccoc3)cc2OC1,-2.530500000000001,231.207,0.8787634944149276,-3.7251656587636326,3,64.61,5.763501167297363
COC=C1CSCc2ccncc2C1,-2.4012,207.29800000000003,0.6601401134701813,-3.444670079125533,1,22.12,5.936020851135254
O=C1C[C@@]1Cc1cccc(COC)c1OC,-1.93139,219.25999999999996,0.7587250841652636,-2.6995288949287524,5,35.53,5.801917552947998
OCc1CCCCCCCCCCCCCC[N+]1(C)CC,-4.898700000000005,298.535,0.7189923233690997,-3.728500736347984,2,20.23,6.28690242767334
C[C@H]1c2ncccc2C[C@H]1c1ncccc1OCN,-2.215,255.321,0.854179811963577,-3.664027464045448,3,61.03,6.278194427490234
COCC[C@H]1COCCCN2CCCN2C[C@@H]1,-1.1863899999999998,241.35499999999996,0.7407514286862442,-4.3691474929100425,3,24.940000000000005,6.35593318939209
